261.63,0.5
261.63,0.5
392.00,0.5
392.00,0.5
440.00,0.5
440.00,0.5
392.00,1.0
349.23,0.5
349.23,0.5
329.63,0.5
329.63,0.5
293.66,0.5
293.66,0.5
261.63,1.0
392.00,0.5
392.00,0.5
349.23,0.5
349.23,0.5
329.63,0.5
329.63,0.5
293.66,1.0
392.00,0.5
392.00,0.5
349.23,0.5
349.23,0.5
329.63,0.5
329.63,0.5
293.66,1.0
261.63,0.5
261.63,0.5
392.00,0.5
392.00,0.5
440.00,0.5
440.00,0.5
392.00,1.0
349.23,0.5
349.23,0.5
329.63,0.5
329.63,0.5
293.66,0.5
293.66,0.5
261.63,1.0
